date,temp_mean,temp_max,temp_min,precipitation,wind_speed_mean,wind_speed_max,humidity_mean,solar_radiation,wind_sin,wind_cos
2024-05-22,17.5,22.5,13.8,15.1,1.7,8.0,77.0,16.1,-0.3826834323650896,-0.9238795325112868
2024-05-23,15.4,18.2,13.6,1.8,1.3,8.0,81.0,14.0,0.7071067811865476,0.7071067811865476
2024-05-24,15.0,19.3,11.9,38.0,1.5,12.6,85.0,14.6,0.9238795325112868,0.3826834323650898
2024-05-25,17.2,21.1,12.4,0.2,1.0,5.4,72.0,19.3,0.9238795325112868,0.3826834323650898
2024-05-26,20.4,26.1,14.8,0.0,1.0,4.7,62.0,26.1,0.9238795325112868,0.3826834323650898
2024-05-27,18.2,22.0,15.9,13.5,1.6,6.9,81.0,11.8,0.7071067811865476,0.7071067811865476
2024-05-28,20.3,25.6,14.4,0.0,1.2,5.2,63.0,27.7,-0.3826834323650896,-0.9238795325112868
2024-05-29,20.5,23.7,16.7,0.0,1.4,5.3,68.0,16.3,0.7071067811865476,0.7071067811865476
2024-05-30,19.5,23.8,16.4,0.0,1.7,6.2,78.0,13.0,0.7071067811865476,0.7071067811865476
2024-05-31,19.4,24.0,15.2,0.0,2.1,10.3,58.0,22.9,-0.3826834323650896,-0.9238795325112868
2024-06-01,19.5,25.2,14.4,0.0,1.4,6.9,56.0,26.4,-0.7071067811865475,-0.7071067811865477
2024-06-02,19.1,25.0,14.7,0.0,1.5,9.8,59.0,22.7,1.0,6.123233995736766e-17
2024-06-03,20.3,24.5,15.9,0.0,1.5,5.0,62.0,21.9,-0.7071067811865475,-0.7071067811865477
2024-06-04,19.6,22.8,16.1,22.0,1.3,10.6,74.0,14.1,0.9238795325112868,0.3826834323650898
2024-06-05,21.6,26.3,16.8,0.0,1.1,5.2,65.0,18.0,1.0,6.123233995736766e-17
2024-06-06,23.0,27.0,18.7,0.0,1.3,5.9,64.0,19.7,-0.7071067811865475,-0.7071067811865477
2024-06-07,23.6,27.9,19.2,0.0,1.3,5.0,68.0,20.1,1.0,6.123233995736766e-17
2024-06-08,22.9,25.7,20.1,0.0,1.0,4.0,74.0,11.3,0.9238795325112868,0.3826834323650898
2024-06-09,21.3,25.4,17.6,5.4,1.4,7.9,73.0,9.9,0.0,1.0
2024-06-10,22.0,26.7,16.3,0.0,1.3,5.5,68.0,23.2,-0.3826834323650896,-0.9238795325112868
2024-06-11,20.8,26.3,16.5,20.6,2.0,8.5,71.0,22.8,0.7071067811865476,0.7071067811865476
2024-06-12,18.6,23.4,16.2,0.4,1.6,7.0,71.0,18.5,0.7071067811865476,0.7071067811865476
2024-06-13,19.9,25.2,15.2,0.6,1.3,4.9,63.0,21.0,1.0,6.123233995736766e-17
2024-06-14,19.2,22.6,16.5,0.6,2.0,6.1,71.0,14.1,0.3826834323650898,0.9238795325112868
2024-06-15,19.2,22.8,16.5,0.6,1.4,4.9,80.0,10.7,0.7071067811865476,0.7071067811865476
2024-06-16,21.8,27.0,16.4,0.0,1.4,5.3,63.0,27.1,0.9238795325112868,0.3826834323650898
2024-06-17,23.1,27.5,18.0,0.0,1.4,5.4,61.0,21.4,0.9238795325112868,0.3826834323650898
2024-06-18,24.5,27.6,20.2,0.0,1.5,5.7,58.0,20.4,0.9238795325112868,0.3826834323650898
2024-06-19,25.8,29.5,21.2,0.0,1.4,6.1,57.0,19.7,-0.3826834323650896,-0.9238795325112868
2024-06-20,23.2,24.8,20.6,5.0,1.2,7.3,76.0,9.0,1.0,6.123233995736766e-17
2024-06-21,21.4,24.4,18.2,5.6,1.3,6.3,80.0,8.4,-0.3826834323650896,-0.9238795325112868
2024-06-22,22.0,27.6,16.7,0.2,1.7,7.9,64.0,23.2,-0.7071067811865475,-0.7071067811865477
2024-06-23,17.6,19.6,16.1,8.4,1.4,7.6,80.0,5.7,-0.3826834323650896,-0.9238795325112868
2024-06-24,18.8,20.7,17.3,4.4,1.4,5.3,81.0,6.2,-0.3826834323650896,-0.9238795325112868
2024-06-25,20.5,25.0,17.3,17.7,1.3,6.7,78.0,19.3,-0.7071067811865475,-0.7071067811865477
2024-06-26,22.0,26.4,17.5,0.8,1.2,5.2,75.0,20.3,0.7071067811865476,0.7071067811865476
2024-06-27,25.3,31.3,18.5,0.0,1.1,5.6,66.0,27.9,0.9238795325112868,0.3826834323650898
2024-06-28,27.2,32.4,22.1,0.0,1.1,5.2,62.0,21.4,0.9238795325112868,0.3826834323650898
2024-06-29,25.4,27.4,22.4,0.0,1.7,6.0,75.0,10.2,0.7071067811865476,0.7071067811865476
2024-06-30,24.7,29.0,20.4,0.0,1.7,5.5,67.0,22.4,1.0,6.123233995736766e-17
2024-07-01,22.7,27.7,18.8,26.1,1.9,17.1,73.0,15.1,-0.3826834323650896,-0.9238795325112868
2024-07-02,24.2,29.4,17.7,0.0,1.3,5.0,54.0,28.7,0.9238795325112868,0.3826834323650898
2024-07-03,21.0,23.2,18.8,0.0,1.8,5.8,69.0,13.1,0.9238795325112868,0.3826834323650898
2024-07-04,22.8,27.6,17.3,0.0,1.4,5.5,59.0,25.6,0.9238795325112868,0.3826834323650898
2024-07-05,24.1,27.8,19.3,0.0,1.2,5.2,58.0,16.7,0.9238795325112868,0.3826834323650898
2024-07-06,22.9,25.5,20.3,0.0,1.8,6.9,73.0,11.6,0.7071067811865476,0.7071067811865476
2024-07-07,21.6,25.9,19.9,15.6,2.0,7.9,83.0,16.0,0.7071067811865476,0.7071067811865476
2024-07-08,24.1,28.4,20.0,0.0,1.3,4.4,72.0,19.3,0.9238795325112868,0.3826834323650898
2024-07-09,26.4,30.5,21.5,0.0,1.1,4.7,65.0,19.5,1.0,6.123233995736766e-17
2024-07-10,27.6,31.7,23.1,0.0,1.0,4.0,64.0,17.5,0.9238795325112868,0.3826834323650898
2024-07-11,27.5,33.1,23.2,7.4,1.3,8.1,66.0,23.0,0.9238795325112868,0.3826834323650898
2024-07-12,23.1,25.6,20.9,13.2,1.3,6.1,79.0,12.9,0.9238795325112868,0.3826834323650898
2024-07-13,24.5,29.4,19.4,0.0,1.5,5.2,68.0,27.0,0.9238795325112868,0.3826834323650898
2024-07-14,26.2,30.4,21.7,0.0,1.1,5.0,58.0,22.7,1.0,6.123233995736766e-17
2024-07-15,26.8,30.6,22.2,0.0,1.5,6.0,58.0,21.1,0.9238795325112868,0.3826834323650898
2024-07-16,28.1,32.4,23.2,0.0,1.3,5.3,57.0,23.1,0.9238795325112868,0.3826834323650898
2024-07-17,27.8,31.3,23.9,0.0,1.4,5.1,63.0,16.5,0.9238795325112868,0.3826834323650898
2024-07-18,28.5,32.3,24.6,0.0,1.3,5.7,62.0,20.3,0.9238795325112868,0.3826834323650898
2024-07-19,28.4,31.6,23.0,0.0,1.4,7.0,63.0,15.1,0.9238795325112868,0.3826834323650898
2024-07-20,28.0,33.4,22.1,0.0,1.6,6.7,53.0,28.1,-0.3826834323650896,-0.9238795325112868
2024-07-21,25.5,28.1,23.6,0.0,2.0,7.9,66.0,16.9,0.3826834323650898,0.9238795325112868
2024-07-22,28.0,33.3,22.7,0.0,1.4,5.4,48.0,26.5,-0.3826834323650896,-0.9238795325112868
2024-07-23,27.8,31.9,23.8,0.0,1.6,5.3,63.0,22.1,0.9238795325112868,0.3826834323650898
2024-07-24,28.0,32.2,23.3,0.0,1.6,6.2,59.0,22.5,0.9238795325112868,0.3826834323650898
2024-07-25,27.3,30.6,24.5,0.0,2.0,6.4,62.0,21.9,0.9238795325112868,0.3826834323650898
2024-07-26,27.1,30.8,23.9,8.4,2.0,5.6,67.0,19.2,0.7071067811865476,0.7071067811865476
2024-07-27,27.6,31.3,23.6,0.0,1.6,4.7,66.0,21.6,0.9238795325112868,0.3826834323650898
2024-07-28,30.0,34.4,25.2,0.0,1.2,4.8,58.0,26.0,0.9238795325112868,0.3826834323650898
2024-07-29,28.8,33.2,24.6,0.0,1.6,7.9,62.0,20.4,0.3826834323650898,0.9238795325112868
2024-07-30,29.0,33.6,25.4,0.0,1.6,6.5,64.0,20.1,0.9238795325112868,0.3826834323650898
2024-07-31,28.9,33.2,25.0,0.0,1.5,7.4,59.0,20.4,-0.7071067811865475,-0.7071067811865477
2024-08-01,29.0,33.1,24.6,0.0,1.5,6.1,60.0,23.8,0.9238795325112868,0.3826834323650898
2024-08-02,25.7,32.1,18.2,61.5,2.0,17.5,69.0,15.8,0.7071067811865476,0.7071067811865476
2024-08-03,27.5,33.0,20.9,0.0,1.3,5.4,53.0,26.6,1.0,6.123233995736766e-17
2024-08-04,27.4,31.1,23.9,0.0,1.4,5.0,62.0,19.9,0.9238795325112868,0.3826834323650898
2024-08-05,27.6,31.6,24.4,0.0,1.5,5.7,62.0,20.8,0.9238795325112868,0.3826834323650898
2024-08-06,27.8,31.9,24.5,0.6,1.6,5.1,65.0,18.9,0.9238795325112868,0.3826834323650898
2024-08-07,25.0,30.7,20.4,24.7,1.1,21.8,71.0,14.1,0.0,1.0
2024-08-08,26.0,31.9,19.7,0.0,1.1,4.4,64.0,24.2,0.9238795325112868,0.3826834323650898
2024-08-09,27.6,32.2,22.6,0.0,1.4,5.7,63.0,21.1,0.9238795325112868,0.3826834323650898
2024-08-10,28.8,33.1,24.1,0.0,1.2,4.2,63.0,18.2,1.0,6.123233995736766e-17
2024-08-11,29.6,34.2,25.6,0.0,1.2,5.2,64.0,20.9,1.0,6.123233995736766e-17
2024-08-12,29.9,34.9,25.8,0.0,1.2,5.1,61.0,22.0,0.9238795325112868,0.3826834323650898
2024-08-13,28.1,33.4,22.1,5.1,1.4,11.2,60.0,18.5,0.9238795325112868,0.3826834323650898
2024-08-14,24.5,31.6,20.1,31.8,1.9,13.6,67.0,17.5,-0.3826834323650896,-0.9238795325112868
2024-08-15,24.0,29.7,19.7,2.2,1.4,6.3,67.0,15.1,-0.3826834323650896,-0.9238795325112868
2024-08-16,25.5,29.3,21.6,0.0,1.3,4.9,61.0,15.1,-0.7071067811865475,-0.7071067811865477
2024-08-17,26.3,31.5,21.3,0.8,1.4,5.1,61.0,21.4,-0.7071067811865475,-0.7071067811865477
2024-08-18,23.2,26.6,20.7,0.2,1.9,6.6,72.0,15.5,0.9238795325112868,0.3826834323650898
2024-08-19,25.7,31.4,20.9,0.0,1.6,5.9,57.0,22.6,-0.7071067811865475,-0.7071067811865477
2024-08-20,26.5,30.8,22.1,0.0,1.3,6.5,57.0,23.9,1.0,6.123233995736766e-17
2024-08-21,27.4,32.5,22.0,0.0,1.2,4.9,53.0,23.5,0.9238795325112868,0.3826834323650898
2024-08-22,26.2,29.9,22.7,0.0,1.9,6.9,64.0,21.0,0.9238795325112868,0.3826834323650898
2024-08-23,27.2,31.4,23.9,0.0,1.2,4.7,66.0,15.5,0.9238795325112868,0.3826834323650898
2024-08-24,27.4,32.0,24.2,0.0,1.6,5.6,63.0,20.0,0.9238795325112868,0.3826834323650898
2024-08-25,27.3,31.8,23.0,0.0,1.1,4.7,58.0,18.5,1.0,6.123233995736766e-17
2024-08-26,25.5,28.8,22.8,0.0,2.0,8.3,61.0,17.5,0.9238795325112868,0.3826834323650898
2024-08-27,25.0,30.2,20.6,22.3,1.3,6.2,64.0,16.0,0.9238795325112868,0.3826834323650898
2024-08-28,26.5,31.3,21.6,0.0,1.1,4.8,58.0,21.0,1.0,6.123233995736766e-17
2024-08-29,27.3,32.8,22.3,0.0,1.2,4.8,52.0,22.1,-0.7071067811865475,-0.7071067811865477
2024-08-30,27.5,32.7,21.3,0.0,1.1,4.5,51.0,21.2,0.9238795325112868,0.3826834323650898
2024-08-31,27.6,32.5,22.9,0.0,1.1,4.8,52.0,19.0,0.3826834323650899,-0.9238795325112868
2024-09-01,26.4,31.3,23.0,1.0,1.3,7.4,57.0,16.7,-0.7071067811865475,-0.7071067811865477
2024-09-02,23.3,26.2,19.6,2.6,1.6,10.8,67.0,13.2,-0.7071067811865475,-0.7071067811865477
2024-09-03,24.2,29.6,19.0,50.0,1.5,8.4,66.0,18.0,0.9238795325112868,0.3826834323650898
2024-09-04,22.0,25.6,19.3,13.4,1.1,12.4,78.0,10.5,0.9238795325112868,0.3826834323650898
2024-09-05,20.1,22.8,17.5,17.5,2.1,11.3,84.0,11.4,0.3826834323650898,0.9238795325112868
2024-09-06,21.8,25.8,18.5,0.2,1.3,4.6,76.0,15.5,0.7071067811865476,0.7071067811865476
2024-09-07,22.7,26.2,19.4,0.0,1.3,5.0,73.0,13.3,0.9238795325112868,0.3826834323650898
2024-09-08,20.3,22.3,18.5,10.2,1.0,3.4,86.0,2.5,0.9238795325112868,0.3826834323650898
2024-09-09,22.7,29.0,16.6,0.0,2.2,12.1,59.0,21.2,-0.9238795325112866,0.38268343236509
2024-09-10,22.7,28.2,17.1,0.0,1.3,5.3,47.0,20.5,1.2246467991473532e-16,-1.0
2024-09-11,20.5,23.5,16.2,0.0,1.4,5.8,66.0,12.9,0.9238795325112868,0.3826834323650898
2024-09-12,18.8,23.4,14.4,2.2,1.5,8.5,64.0,12.5,0.7071067811865476,0.7071067811865476
2024-09-13,17.2,22.8,11.8,0.0,1.6,11.3,33.0,21.2,0.9238795325112868,0.3826834323650898
2024-09-14,17.8,23.4,11.0,0.0,1.3,4.7,34.0,18.1,-0.3826834323650896,-0.9238795325112868
2024-09-15,19.9,27.5,13.1,0.0,1.4,6.3,47.0,20.3,-0.3826834323650896,-0.9238795325112868
2024-09-16,19.1,23.7,14.9,0.0,1.3,5.5,47.0,16.5,0.9238795325112868,0.3826834323650898
2024-09-17,16.7,18.9,14.2,0.0,1.6,7.7,64.0,7.3,0.7071067811865476,0.7071067811865476
2024-09-18,14.6,16.1,13.2,11.2,1.5,6.3,78.0,2.2,-0.7071067811865477,0.7071067811865474
2024-09-19,18.4,22.1,14.6,0.2,1.3,5.1,64.0,11.1,-0.3826834323650896,-0.9238795325112868
2024-09-20,18.1,20.3,15.6,0.0,0.9,3.8,68.0,6.2,-0.3826834323650896,-0.9238795325112868
2024-09-21,19.2,23.5,16.3,0.0,0.9,4.9,64.0,13.0,0.9238795325112868,0.3826834323650898
2024-09-22,18.7,22.2,15.5,0.0,0.8,3.3,70.0,8.9,0.9238795325112868,0.3826834323650898
2024-09-23,16.1,17.8,15.2,15.8,1.4,5.1,90.0,1.4,0.0,1.0
2024-09-24,16.8,20.5,13.7,0.0,0.9,3.8,79.0,11.4,-0.3826834323650895,0.9238795325112868
2024-09-25,17.4,21.2,14.1,0.0,1.1,4.7,75.0,12.5,0.9238795325112868,-0.3826834323650897
2024-09-26,16.5,18.8,15.3,2.8,1.3,5.3,87.0,3.9,0.7071067811865476,0.7071067811865476
2024-09-27,18.6,23.2,14.0,0.0,1.5,11.8,74.0,16.6,0.7071067811865476,0.7071067811865476
2024-09-28,19.4,24.5,13.8,0.0,1.7,10.5,35.0,17.7,-0.7071067811865475,-0.7071067811865477
2024-09-29,17.4,21.0,12.8,0.0,1.1,4.8,49.0,15.1,1.0,6.123233995736766e-17
2024-09-30,16.9,19.4,14.6,0.0,1.4,5.4,64.0,11.0,0.9238795325112868,0.3826834323650898
2024-10-01,16.4,19.3,14.0,0.0,1.1,3.8,72.0,8.3,1.0,6.123233995736766e-17
2024-10-02,17.1,19.8,14.3,0.0,1.0,3.8,75.0,9.7,0.0,1.0
2024-10-03,14.4,16.3,12.9,45.2,1.6,6.9,87.0,2.8,-0.3826834323650896,-0.9238795325112868
2024-10-04,14.9,17.8,12.0,0.0,1.4,7.2,73.0,9.6,-0.3826834323650896,-0.9238795325112868
2024-10-05,14.0,18.7,9.6,0.0,1.1,3.4,76.0,14.9,0.7071067811865476,0.7071067811865476
2024-10-06,14.2,16.8,12.6,0.0,1.3,4.7,75.0,9.1,0.7071067811865476,0.7071067811865476
2024-10-07,13.6,15.4,12.2,5.2,1.3,4.2,81.0,3.6,0.9238795325112868,0.3826834323650898
2024-10-08,13.8,15.5,12.4,19.6,1.2,5.7,93.0,2.7,0.0,1.0
2024-10-09,14.2,18.0,11.4,1.0,0.9,3.5,91.0,6.9,0.3826834323650898,0.9238795325112868
2024-10-10,17.8,23.5,14.3,3.0,1.3,10.6,66.0,12.4,-0.9238795325112866,0.38268343236509
2024-10-11,15.9,21.4,11.2,0.0,1.1,3.9,62.0,14.6,0.9238795325112868,0.3826834323650898
2024-10-12,15.2,18.2,12.9,0.0,1.3,5.5,75.0,9.3,0.7071067811865476,0.7071067811865476
2024-10-13,16.3,18.9,13.8,0.0,0.8,3.3,77.0,7.2,0.9238795325112868,0.3826834323650898
2024-10-14,15.7,20.3,12.5,0.0,0.9,3.7,80.0,7.7,0.0,1.0
2024-10-15,16.8,19.7,14.0,0.0,0.8,3.2,83.0,7.7,0.9238795325112868,0.3826834323650898
2024-10-16,15.2,16.1,14.7,27.6,2.1,7.1,98.0,0.3,0.3826834323650898,0.9238795325112868
2024-10-17,15.3,16.0,14.6,20.8,1.6,5.4,98.0,0.9,0.3826834323650898,0.9238795325112868
2024-10-18,16.8,20.1,15.3,24.7,1.4,5.2,87.0,7.6,0.7071067811865476,0.7071067811865476
2024-10-19,16.5,19.3,14.3,7.0,1.1,4.1,84.0,7.7,-0.3826834323650896,-0.9238795325112868
2024-10-20,16.2,18.2,14.6,19.0,1.0,5.6,93.0,1.4,0.0,1.0
2024-10-21,17.4,21.3,14.6,0.0,0.8,3.9,86.0,8.0,0.9238795325112868,0.3826834323650898
2024-10-22,18.4,22.2,15.8,0.0,0.7,4.6,80.0,11.4,1.0,6.123233995736766e-17
2024-10-23,17.6,21.3,15.7,6.4,1.1,4.7,86.0,6.7,0.3826834323650898,0.9238795325112868
2024-10-24,15.5,16.2,14.7,20.9,1.3,4.1,96.0,1.2,0.0,1.0
2024-10-25,14.7,15.2,14.1,5.4,1.5,4.4,98.0,1.1,0.3826834323650898,0.9238795325112868
2024-10-26,15.4,16.1,14.8,25.0,1.5,6.9,98.0,1.2,0.7071067811865476,0.7071067811865476
2024-10-27,16.1,17.6,14.6,24.3,1.3,6.8,94.0,2.8,-0.3826834323650896,-0.9238795325112868
2024-10-28,15.9,20.2,12.7,0.0,0.6,3.6,89.0,9.8,0.9238795325112868,0.3826834323650898
2024-10-29,15.7,20.0,12.5,0.0,0.8,3.4,86.0,9.8,-0.3826834323650896,-0.9238795325112868
2024-10-30,15.9,21.5,11.4,0.0,0.8,3.5,82.0,10.5,-0.7071067811865475,-0.7071067811865477
2024-10-31,16.1,21.7,12.1,0.0,0.5,3.6,78.0,10.1,-0.3826834323650896,-0.9238795325112868
2024-11-01,15.6,21.2,11.4,0.0,0.6,2.7,77.0,10.2,-0.7071067811865475,-0.7071067811865477
2024-11-02,14.9,20.9,10.6,0.0,0.7,2.5,76.0,10.0,-0.3826834323650895,0.9238795325112868
2024-11-03,13.6,17.9,10.4,0.0,1.0,4.1,79.0,9.6,0.7071067811865476,0.7071067811865476
2024-11-04,12.6,16.2,10.5,0.0,1.2,3.8,88.0,8.5,-0.7071067811865475,-0.7071067811865477
2024-11-05,11.7,17.4,8.6,0.0,0.9,3.3,85.0,9.2,0.9238795325112868,0.3826834323650898
2024-11-06,11.3,15.3,8.7,0.0,0.8,3.1,84.0,6.8,1.0,6.123233995736766e-17
2024-11-07,11.7,17.2,8.1,0.0,0.6,3.1,74.0,8.7,0.7071067811865476,0.7071067811865476
2024-11-08,10.2,13.8,7.3,0.0,0.8,3.0,81.0,6.7,0.7071067811865476,0.7071067811865476
2024-11-09,10.2,14.1,7.8,0.0,0.9,3.5,85.0,6.1,-0.3826834323650896,-0.9238795325112868
2024-11-10,10.7,17.0,6.7,0.0,0.6,3.3,73.0,8.7,-0.7071067811865475,-0.7071067811865477
2024-11-11,10.4,15.2,6.8,0.0,0.9,4.5,69.0,8.6,0.7071067811865476,0.7071067811865476
2024-11-12,9.4,11.9,6.6,0.0,1.0,4.5,71.0,3.9,0.9238795325112868,0.3826834323650898
2024-11-13,8.7,13.4,5.2,0.0,1.0,4.1,68.0,8.7,0.7071067811865476,0.7071067811865476
2024-11-14,8.4,12.6,5.5,0.0,0.8,3.2,73.0,7.8,0.3826834323650898,0.9238795325112868
2024-11-15,7.6,12.2,4.2,0.0,0.8,3.1,79.0,7.6,0.9238795325112868,0.3826834323650898
2024-11-16,7.0,10.8,4.3,0.0,1.0,3.3,81.0,7.5,-0.3826834323650896,-0.9238795325112868
2024-11-17,5.6,9.4,1.7,0.0,1.2,3.7,86.0,7.7,-0.3826834323650896,-0.9238795325112868
2024-11-18,8.1,13.5,4.9,0.0,1.1,3.7,85.0,6.8,-0.7071067811865475,-0.7071067811865477
2024-11-19,7.6,10.1,4.9,0.0,0.9,3.3,91.0,2.7,-0.3826834323650896,-0.9238795325112868
2024-11-20,8.7,15.5,4.0,0.0,2.1,12.1,59.0,7.7,-0.9238795325112866,0.38268343236509
2024-11-21,3.3,6.9,0.5,5.4,1.5,7.9,69.0,2.5,0.7071067811865476,0.7071067811865476
2024-11-22,5.5,10.3,1.2,0.0,2.9,13.0,55.0,8.4,-0.9238795325112866,0.38268343236509
2024-11-23,5.2,9.5,1.4,0.0,0.9,3.1,47.0,7.8,0.7071067811865476,0.7071067811865476
2024-11-24,6.1,11.4,2.9,0.0,0.8,3.2,49.0,6.6,-0.3826834323650895,0.9238795325112868
2024-11-25,7.2,10.8,3.1,0.0,1.2,4.1,61.0,6.7,-0.3826834323650896,-0.9238795325112868
2024-11-26,8.7,12.4,6.6,0.4,1.1,3.5,76.0,6.2,-0.3826834323650896,-0.9238795325112868
2024-11-27,9.0,13.4,6.6,0.0,0.8,3.3,84.0,6.8,-0.3826834323650895,0.9238795325112868
2024-11-28,7.8,12.0,4.9,0.0,1.0,4.0,85.0,4.0,-0.3826834323650896,-0.9238795325112868
2024-11-29,7.7,10.7,6.0,0.0,1.3,4.4,90.0,6.4,0.7071067811865476,0.7071067811865476
2024-11-30,7.2,9.5,4.7,0.0,1.2,4.1,83.0,3.8,-0.7071067811865477,0.7071067811865474
2024-12-01,6.0,10.8,2.5,0.0,1.0,3.7,75.0,7.2,-0.3826834323650896,-0.9238795325112868
2024-12-02,6.7,11.9,2.9,0.0,0.7,2.5,70.0,6.5,-0.3826834323650896,-0.9238795325112868
2024-12-03,6.8,11.0,4.1,0.0,0.8,2.7,72.0,5.8,-0.3826834323650896,-0.9238795325112868
2024-12-04,6.9,11.4,3.6,0.0,0.9,3.3,72.0,6.0,-0.7071067811865475,-0.7071067811865477
2024-12-05,5.3,9.0,2.4,0.0,1.0,3.4,70.0,6.3,0.7071067811865476,0.7071067811865476
2024-12-06,4.8,8.6,1.4,0.0,1.2,5.7,74.0,6.3,-0.3826834323650896,-0.9238795325112868
2024-12-07,2.1,5.0,-0.5,0.2,1.3,4.3,89.0,3.0,0.3826834323650898,0.9238795325112868
2024-12-08,5.5,9.4,2.0,0.0,1.3,3.6,74.0,5.2,-0.3826834323650896,-0.9238795325112868
2024-12-09,5.7,7.7,2.5,0.0,1.1,4.0,87.0,2.5,-0.7071067811865475,-0.7071067811865477
2024-12-10,6.3,7.3,4.8,0.8,0.9,3.0,87.0,1.6,0.0,1.0
2024-12-11,7.8,12.4,4.4,0.0,1.1,3.9,74.0,6.5,-0.7071067811865475,-0.7071067811865477
2024-12-12,4.9,8.8,1.6,0.0,0.9,3.0,82.0,5.8,0.9238795325112868,0.3826834323650898
2024-12-13,2.8,5.0,0.8,0.0,1.0,2.9,94.0,2.3,0.9238795325112868,0.3826834323650898
2024-12-14,2.1,5.6,-0.8,0.0,1.7,4.8,95.0,4.0,-0.7071067811865475,-0.7071067811865477
2024-12-15,4.6,12.4,-1.0,0.0,1.3,4.2,73.0,7.0,-0.7071067811865475,-0.7071067811865477
2024-12-16,7.3,14.8,2.6,0.0,1.2,4.8,61.0,6.4,-0.7071067811865475,-0.7071067811865477
2024-12-17,6.7,10.3,3.5,0.0,0.6,2.6,74.0,4.4,-0.3826834323650895,0.9238795325112868
2024-12-18,8.0,11.3,5.5,0.0,0.8,3.5,75.0,5.0,-0.3826834323650896,-0.9238795325112868
2024-12-19,6.5,7.7,5.5,0.0,1.0,3.9,89.0,1.2,0.0,1.0
2024-12-20,8.4,13.6,4.4,0.0,1.6,10.1,47.0,6.7,-0.3826834323650896,-0.9238795325112868
2024-12-21,5.4,9.9,2.6,0.0,1.0,3.3,53.0,6.3,0.9238795325112868,0.3826834323650898
2024-12-22,4.0,7.7,0.6,0.0,1.5,6.8,62.0,4.5,0.3826834323650898,0.9238795325112868
2024-12-23,8.2,11.4,3.1,0.0,1.4,9.3,31.0,6.5,-1.0,-1.8369701987210294e-16
2024-12-24,8.3,12.3,3.2,0.0,1.5,6.8,32.0,6.5,-0.7071067811865475,-0.7071067811865477
2024-12-25,5.7,10.3,2.1,0.0,0.7,2.5,49.0,6.4,1.0,6.123233995736766e-17
2024-12-26,4.7,9.8,0.4,0.0,0.9,4.0,56.0,6.4,-0.7071067811865475,-0.7071067811865477
2024-12-27,5.1,10.5,0.7,0.0,1.0,3.4,56.0,6.5,-0.7071067811865475,-0.7071067811865477
2024-12-28,6.4,12.8,1.7,0.0,1.0,4.2,51.0,6.5,-0.7071067811865475,-0.7071067811865477
2024-12-29,7.2,14.0,2.7,0.0,0.7,3.4,55.0,6.4,-0.7071067811865475,-0.7071067811865477
2024-12-30,7.1,13.0,3.1,0.0,0.7,2.4,58.0,6.4,-0.7071067811865475,-0.7071067811865477
2024-12-31,6.4,12.1,2.4,0.0,0.7,2.8,61.0,6.2,1.0,6.123233995736766e-17
2025-01-01,5.4,10.1,2.1,0.0,0.6,2.3,67.0,5.9,0.0,1.0
2025-01-02,5.1,7.9,2.7,0.0,0.9,3.0,73.0,4.1,-0.7071067811865475,-0.7071067811865477
2025-01-03,5.8,11.8,1.6,0.0,1.2,4.3,67.0,6.7,-0.7071067811865475,-0.7071067811865477
2025-01-04,3.8,4.7,2.5,0.0,1.0,2.9,79.0,1.1,-0.7071067811865475,-0.7071067811865477
2025-01-05,4.1,5.4,2.9,0.0,1.4,3.9,77.0,1.6,-0.7071067811865475,-0.7071067811865477
2025-01-06,3.3,4.0,2.9,1.0,1.1,3.1,91.0,0.4,0.9238795325112868,0.3826834323650898
2025-01-07,5.0,8.4,2.9,0.0,1.3,4.7,85.0,6.6,-0.3826834323650896,-0.9238795325112868
2025-01-08,5.5,7.8,2.1,0.0,0.9,3.5,82.0,2.5,-0.7071067811865475,-0.7071067811865477
2025-01-09,6.5,9.3,4.8,0.0,1.1,4.1,88.0,3.0,-0.3826834323650896,-0.9238795325112868
2025-01-10,6.7,11.7,2.7,0.0,1.4,5.5,72.0,6.2,0.7071067811865476,0.7071067811865476
2025-01-11,4.5,7.2,2.1,0.0,0.9,3.7,74.0,4.7,0.0,1.0
2025-01-12,3.9,8.5,0.6,0.0,0.8,3.3,64.0,7.3,0.0,1.0
2025-01-13,2.8,7.3,-1.0,0.0,1.2,5.0,67.0,7.2,1.0,6.123233995736766e-17
2025-01-14,2.0,5.0,-0.3,0.0,0.9,3.8,67.0,6.0,0.0,1.0
2025-01-15,2.4,7.9,-0.9,0.0,1.3,5.4,70.0,6.5,-0.7071067811865475,-0.7071067811865477
2025-01-16,3.7,7.5,0.1,0.0,0.9,4.0,64.0,5.0,0.3826834323650898,0.9238795325112868
2025-01-17,3.4,7.0,0.6,0.0,1.2,4.4,70.0,7.2,0.3826834323650898,0.9238795325112868
2025-01-18,4.8,9.5,0.5,0.0,1.2,6.2,63.0,2.8,-0.3826834323650896,-0.9238795325112868
2025-01-19,6.4,9.8,4.8,3.0,1.6,7.2,81.0,1.6,-0.7071067811865475,-0.7071067811865477
2025-01-20,6.2,6.9,5.4,15.6,0.9,4.2,94.0,1.1,-0.3826834323650895,0.9238795325112868
2025-01-21,7.4,10.8,4.7,6.8,1.3,4.7,86.0,6.2,-0.3826834323650896,-0.9238795325112868
